DokID,KdIDDokumendiLiik,DokNumber,DokSeeria,DokValjaantudKpv,DokKehtivKuniKpv,DokKehtetuAlatesKpv,AsIDValjaandjaAsutus,KaIDKanne,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,KdIDDokumendiStaatus,DokIDVanem,DokKehtivAlates,KdIDRiik,DokAsutuseTekst,AsIDHaldaja,DokMarkus,DokValjastajaIsikukood,DokValjastajaNimi,MKaID,DokSkaneeritud,AsIDAsutusTellija,LRProtseduurKirjeldus,DokSalastatud,KdIDDokAlguseAlus,AsID
108,562,ELUKOHATEADE-0000107,S-662,2001-09-25 19:46:15.045953,2013-06-16 19:46:15.045953,2013-06-16 19:46:15.045953,5,,142.0,1998-07-12,335.0,2013-06-16 19:46:15.045953,,550,,2001-09-25 19:46:15.045953,,,33,,,,,,,,,,41
109,562,ELUKOHATEADE-0000108,S-464,2002-03-18 19:46:15.045953,2005-11-20 00:00:00,2005-11-20 00:00:00,48,,158.0,1997-04-01,274.0,2005-11-20 00:00:00.000000,,550,,2002-03-18 19:46:15.045953,,,7,,,,,,,,,,48
110,562,ELUKOHATEADE-0000109,S-638,2005-11-21 00:00:00.000000,2014-10-17 00:00:00,2014-10-17 00:00:00,11,,302.0,1993-05-21,154.0,2014-10-17 00:00:00.000000,,550,,2005-11-21 00:00:00.000000,,,48,,,,,,,,,,42
111,562,ELUKOHATEADE-0000110,S-815,2014-10-18 00:00:00.000000,2024-12-21 19:46:15.045953,2024-12-21 19:46:15.045953,15,,277.0,2002-04-28,122.0,2024-12-21 19:46:15.045953,,550,,2014-10-18 00:00:00.000000,,,18,,,,,,,,,,20
112,562,ELUKOHATEADE-0000111,S-480,1990-11-05 00:00:00.000000,2024-12-21 19:46:15.045953,2024-12-21 19:46:15.045953,29,,93.0,1990-06-30,122.0,2024-12-21 19:46:15.045953,,550,,1990-11-05 00:00:00.000000,,,47,,,,,,,,,,40
113,562,ELUKOHATEADE-0000112,S-511,2002-03-18 19:46:15.045953,2005-11-20 00:00:00,2005-11-20 00:00:00,41,,281.0,1993-11-08,274.0,2005-11-20 00:00:00.000000,,550,,2002-03-18 19:46:15.045953,,,35,,,,,,,,,,39
114,562,ELUKOHATEADE-0000113,S-336,2005-11-21 00:00:00.000000,2014-10-17 00:00:00,2014-10-17 00:00:00,30,,345.0,2005-06-20,154.0,2014-10-17 00:00:00.000000,,550,,2005-11-21 00:00:00.000000,,,19,,,,,,,,,,9
115,562,ELUKOHATEADE-0000114,S-911,2014-10-18 00:00:00.000000,2024-12-21 19:46:15.045953,2024-12-21 19:46:15.045953,29,,99.0,2000-11-30,122.0,2024-12-21 19:46:15.045953,,550,,2014-10-18 00:00:00.000000,,,12,,,,,,,,,,8
116,562,ELUKOHATEADE-0000115,S-306,1990-11-05 00:00:00.000000,2024-12-21 19:46:15.045953,2025-04-16 19:46:15.045953,8,,146.0,1990-07-25,17.0,2025-04-16 19:46:15.045953,,550,,1990-11-05 00:00:00.000000,,,45,,,,,,,,,,40
117,562,ELUKOHATEADE-0000116,S-231,1990-11-05 00:00:00.000000,2024-12-21 19:46:15.045953,2024-12-21 19:46:15.045953,16,,265.0,1990-07-22,164.0,1993-11-17 00:00:00.000000,1993-11-17,550,,1990-11-05 00:00:00.000000,,,13,,,,,,,,,,7
118,562,ELUKOHATEADE-0000117,S-841,1990-11-05 00:00:00.000000,2024-12-21 19:46:15.045953,2024-12-21 19:46:15.045953,7,,247.0,1990-06-23,122.0,2024-12-21 19:46:15.045953,,550,,1990-11-05 00:00:00.000000,,,22,,,,,,,,,,16
119,562,ELUKOHATEADE-0000118,S-324,2002-03-18 19:46:15.045953,2005-11-20 00:00:00,2023-01-01 00:00:00,29,,147.0,1993-10-09,84.0,2023-01-01 00:00:00.000000,,550,,2002-03-18 19:46:15.045953,,,16,,,,,,,,,,17
120,562,ELUKOHATEADE-0000119,S-818,2005-11-21 00:00:00.000000,2014-10-17 00:00:00,2014-10-17 00:00:00,2,,161.0,1994-05-08,154.0,2014-10-17 00:00:00.000000,,550,,2005-11-21 00:00:00.000000,,,18,,,,,,,,,,13
121,562,ELUKOHATEADE-0000120,S-653,2014-10-18 00:00:00.000000,2024-12-21 19:46:15.045953,2024-12-21 19:46:15.045953,35,,286.0,2000-08-07,122.0,2024-12-21 19:46:15.045953,,550,,2014-10-18 00:00:00.000000,,,27,,,,,,,,,,22
122,562,ELUKOHATEADE-0000121,S-349,1990-11-05 00:00:00.000000,2024-12-21 19:46:15.045953,2024-12-21 19:46:15.045953,24,,94.0,1990-05-12,122.0,2024-12-21 19:46:15.045953,,550,,1990-11-05 00:00:00.000000,,,37,,,,,,,,,,16
123,562,ELUKOHATEADE-0000122,S-230,2002-03-18 19:46:15.045953,2005-11-20 00:00:00,2006-08-14 00:00:00,33,,168.0,1993-06-06,223.0,2006-08-14 00:00:00.000000,,550,,2002-03-18 19:46:15.045953,,,30,,,,,,,,,,32
124,562,ELUKOHATEADE-0000123,S-836,2005-11-21 00:00:00.000000,2014-10-17 00:00:00,2014-10-17 00:00:00,33,,1.0,1993-12-22,154.0,2014-10-17 00:00:00.000000,,550,,2005-11-21 00:00:00.000000,,,19,,,,,,,,,,6
125,562,ELUKOHATEADE-0000124,S-924,2014-10-18 00:00:00.000000,2024-12-21 19:46:15.045953,2024-12-21 19:46:15.045953,1,,293.0,2010-10-24,122.0,2024-12-21 19:46:15.045953,,550,,2014-10-18 00:00:00.000000,,,44,,,,,,,,,,1
126,562,ELUKOHATEADE-0000125,S-630,1990-11-05 00:00:00.000000,2024-12-21 19:46:15.045953,2024-12-21 19:46:15.045953,22,,248.0,1990-10-24,122.0,2024-12-21 19:46:15.045953,,550,,1990-11-05 00:00:00.000000,,,30,,,,,,,,,,48
127,562,ELUKOHATEADE-0000126,S-515,2002-03-18 19:46:15.045953,2005-11-20 00:00:00,2005-11-20 00:00:00,46,,87.0,1996-12-17,274.0,2005-11-20 00:00:00.000000,,550,,2002-03-18 19:46:15.045953,,,27,,,,,,,,,,31
128,562,ELUKOHATEADE-0000127,S-942,2013-12-13 00:00:00.000000,2014-10-17 00:00:00,2014-10-17 00:00:00,38,,58.0,1996-06-09,154.0,2014-10-17 00:00:00.000000,,550,,2005-11-21 00:00:00.000000,,,37,,,,,,,,,,34
129,562,ELUKOHATEADE-0000128,S-299,2014-10-18 00:00:00.000000,2024-12-21 19:46:15.045953,2024-12-21 19:46:15.045953,25,,280.0,2012-09-29,122.0,2024-12-21 19:46:15.045953,,550,,2014-10-18 00:00:00.000000,,,41,,,,,,,,,,31
130,562,ELUKOHATEADE-0000129,S-605,1990-11-05 00:00:00.000000,2024-12-21 19:46:15.045953,2024-12-21 19:46:15.045953,38,,80.0,1990-10-25,122.0,2024-12-21 19:46:15.045953,,550,,1990-11-05 00:00:00.000000,,,34,,,,,,,,,,28
131,562,ELUKOHATEADE-0000130,S-853,1991-11-05 00:00:00.000000,2017-06-27 00:00:00,2017-06-27 00:00:00,44,,3.0,1990-10-17,322.0,2017-06-27 00:00:00.000000,,550,,1991-11-05 00:00:00.000000,,,35,,,,,,,,,,42
132,562,ELUKOHATEADE-0000131,S-932,2023-11-15 00:00:00.000000,,,2,,38.0,2016-10-26,117.0,2018-11-14 00:00:00.000000,,549,,2017-06-28 00:00:00.000000,,,32,,,,,,,,,,9
133,562,ELUKOHATEADE-0000132,S-690,2017-02-21 00:00:00.000000,,,33,,310.0,2015-01-11,2.0,2023-03-15 00:00:00.000000,,549,,2017-02-21 00:00:00.000000,,,16,,,,,,,,,,45
134,562,ELUKOHATEADE-0000133,S-113,2022-05-05 00:00:00.000000,2017-06-27 00:00:00,2017-06-27 00:00:00,7,,86.0,1990-12-18,322.0,2017-06-27 00:00:00.000000,,550,,1991-11-05 00:00:00.000000,,,49,,,,,,,,,,42
135,562,ELUKOHATEADE-0000134,S-387,2017-06-28 00:00:00.000000,,,1,,32.0,1991-10-04,225.0,1997-08-07 00:00:00.000000,,549,,2017-06-28 00:00:00.000000,,,33,,,,,,,,,,18
136,562,ELUKOHATEADE-0000135,S-796,1991-11-05 00:00:00.000000,2017-06-27 00:00:00,2017-06-27 00:00:00,10,,169.0,1991-03-26,322.0,2017-06-27 00:00:00.000000,,550,,1991-11-05 00:00:00.000000,,,46,,,,,,,,,,32
137,562,ELUKOHATEADE-0000136,S-893,2014-10-24 00:00:00.000000,,,26,,284.0,2006-04-29,235.0,2012-03-04 00:00:00.000000,,549,,2017-06-28 00:00:00.000000,,,31,,,,,,,,,,43
138,562,ELUKOHATEADE-0000137,S-429,2017-02-21 00:00:00.000000,,,27,,156.0,2005-01-04,88.0,2010-09-01 00:00:00.000000,,549,,2017-02-21 00:00:00.000000,,,45,,,,,,,,,,37
139,562,ELUKOHATEADE-0000138,S-248,1991-11-05 00:00:00.000000,2017-06-27 00:00:00,2017-06-27 00:00:00,42,,139.0,1990-10-18,322.0,2017-06-27 00:00:00.000000,,550,,1991-11-05 00:00:00.000000,,,48,,,,,,,,,,15
140,562,ELUKOHATEADE-0000139,S-412,2017-06-28 00:00:00.000000,,,42,,141.0,2017-01-13,39.0,2021-02-17 00:00:00.000000,,549,,2017-06-28 00:00:00.000000,,,25,,,,,,,,,,50
141,562,ELUKOHATEADE-0000140,S-776,1990-01-01 00:00:00.000000,1996-05-06 00:00:00,1996-05-06 00:00:00,19,,34.0,1990-01-01,225.0,1996-05-06 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,33,,,,,,,,,,2
142,562,ELUKOHATEADE-0000141,S-870,1996-05-07 00:00:00.000000,2010-04-06 00:00:00,2010-04-06 00:00:00,24,,75.0,1990-12-14,236.0,2010-04-06 00:00:00.000000,,550,,1996-05-07 00:00:00.000000,,,37,,,,,,,,,,45
143,562,ELUKOHATEADE-0000142,S-393,2010-04-07 00:00:00.000000,,,12,,257.0,1997-05-14,3.0,2018-11-10 00:00:00.000000,,549,,2010-04-07 00:00:00.000000,,,1,,,,,,,,,,30
144,562,ELUKOHATEADE-0000143,S-252,1990-01-01 00:00:00.000000,2020-09-29 00:00:00,2020-09-29 00:00:00,15,,34.0,1990-01-01,190.0,2020-09-29 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,20,,,,,,,,,,2
145,562,ELUKOHATEADE-0000144,S-196,2020-09-30 00:00:00.000000,2020-10-11 00:00:00,2020-10-11 00:00:00,19,,190.0,2013-08-14,212.0,2020-10-11 00:00:00.000000,,550,,2020-09-30 00:00:00.000000,,,12,,,,,,,,,,42
146,562,ELUKOHATEADE-0000145,S-297,2020-10-12 00:00:00.000000,,,44,,143.0,2017-09-21,84.0,2020-11-28 00:00:00.000000,,549,,2020-10-12 00:00:00.000000,,,33,,,,,,,,,,13
147,562,ELUKOHATEADE-0000146,S-837,1990-01-01 00:00:00.000000,2020-09-29 00:00:00,2020-09-29 00:00:00,30,,34.0,1990-01-01,190.0,2020-09-29 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,12,,,,,,,,,,2
148,562,ELUKOHATEADE-0000147,S-987,2020-09-30 00:00:00.000000,2020-10-11 00:00:00,2020-10-11 00:00:00,19,,220.0,2005-04-30,212.0,2020-10-11 00:00:00.000000,,550,,2020-09-30 00:00:00.000000,,,3,,,,,,,,,,24
149,562,ELUKOHATEADE-0000148,S-512,2020-10-12 00:00:00.000000,,,39,,286.0,1996-03-03,89.0,2021-10-25 00:00:00.000000,,549,,2020-10-12 00:00:00.000000,,,50,,,,,,,,,,22
150,562,ELUKOHATEADE-0000149,S-444,2019-03-31 19:46:15.045953,2025-04-24 19:46:15.045953,2025-04-24 19:46:15.045953,15,,198.0,1991-12-17,59.0,2025-04-24 19:46:15.045953,,550,,2019-03-31 19:46:15.045953,,,41,,,,,,,,,,9
151,562,ELUKOHATEADE-0000150,S-254,2019-03-31 19:46:15.045953,2025-04-24 19:46:15.045953,2025-04-24 19:46:15.045953,1,,222.0,2000-09-23,59.0,2025-04-24 19:46:15.045953,,550,,2019-03-31 19:46:15.045953,,,32,,,,,,,,,,39
152,562,ELUKOHATEADE-0000151,S-684,2019-03-31 19:46:15.045953,2025-04-24 19:46:15.045953,2025-04-24 19:46:15.045953,44,,87.0,2000-08-27,59.0,2025-04-24 19:46:15.045953,,550,,2019-03-31 19:46:15.045953,,,35,,,,,,,,,,31
153,562,ELUKOHATEADE-0000152,S-281,2019-03-31 19:46:15.045953,2025-04-24 19:46:15.045953,2025-04-24 19:46:15.045953,12,,134.0,2017-05-22,59.0,2025-04-24 19:46:15.045953,,550,,2019-03-31 19:46:15.045953,,,10,,,,,,,,,,8
154,562,ELUKOHATEADE-0000153,S-756,2019-03-31 19:46:15.045953,2025-04-24 19:46:15.045953,2025-04-24 19:46:15.045953,45,,91.0,2010-02-20,59.0,2025-04-24 19:46:15.045953,,550,,2019-03-31 19:46:15.045953,,,6,,,,,,,,,,46
155,562,ELUKOHATEADE-0000154,S-977,1998-09-15 00:00:00.000000,,,13,,169.0,1991-07-21,343.0,2024-04-03 00:00:00.000000,,549,,1998-09-15 00:00:00.000000,,,30,,,,,,,,,,32
156,562,ELUKOHATEADE-0000155,S-160,1998-09-15 00:00:00.000000,,,25,,176.0,1994-04-14,306.0,1995-01-15 00:00:00.000000,,549,,1998-09-15 00:00:00.000000,,,35,,,,,,,,,,20
157,562,ELUKOHATEADE-0000156,S-803,1998-09-15 00:00:00.000000,,,27,,104.0,1994-09-11,161.0,2022-04-30 00:00:00.000000,,549,,1998-09-15 00:00:00.000000,,,18,,,,,,,,,,42
158,562,ELUKOHATEADE-0000157,S-940,1998-11-23 00:00:00.000000,,,15,,241.0,1992-03-28,268.0,2017-11-29 00:00:00.000000,,549,,1998-09-15 00:00:00.000000,,,36,,,,,,,,,,32
159,562,ELUKOHATEADE-0000158,S-475,2006-03-30 00:00:00.000000,,,3,,34.0,1990-01-01,330.0,2004-08-26 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,29,,,,,,,,,,2
160,562,ELUKOHATEADE-0000159,S-279,1990-01-01 00:00:00.000000,,,50,,34.0,1990-01-01,208.0,1998-06-22 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,49,,,,,,,,,,2
161,562,ELUKOHATEADE-0000160,S-236,1990-01-01 00:00:00.000000,2020-06-12 19:46:15.045953,2020-06-12 19:46:15.045953,43,,34.0,1990-01-01,344.0,2020-06-12 19:46:15.045953,,550,,1990-01-01 00:00:00.000000,,,9,,,,,,,,,,2
162,562,ELUKOHATEADE-0000161,S-835,1990-01-01 00:00:00.000000,2020-06-12 19:46:15.045953,2020-06-12 19:46:15.045953,38,,34.0,1990-01-01,344.0,2020-06-12 19:46:15.045953,,550,,1990-01-01 00:00:00.000000,,,8,,,,,,,,,,2
163,562,ELUKOHATEADE-0000162,S-492,1990-01-01 00:00:00.000000,,,7,,34.0,1990-01-01,76.0,2018-03-05 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,1,,,,,,,,,,2
164,562,ELUKOHATEADE-0000163,S-772,1990-01-01 00:00:00.000000,,,32,,34.0,1990-01-01,71.0,2004-04-03 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,4,,,,,,,,,,2
165,562,ELUKOHATEADE-0000164,S-292,1990-01-01 00:00:00.000000,,,27,,34.0,1990-01-01,286.0,2015-12-18 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,17,,,,,,,,,,2
166,562,ELUKOHATEADE-0000165,S-380,1999-10-17 19:46:15.045953,,,7,,190.0,1999-05-31,294.0,2016-07-20 00:00:00.000000,,549,,1999-10-17 19:46:15.045953,,,24,,,,,,,,,,42
167,562,ELUKOHATEADE-0000166,S-621,1999-10-17 19:46:15.045953,,,9,,151.0,1992-07-08,219.0,1998-01-27 00:00:00.000000,,549,,1999-10-17 19:46:15.045953,,,12,,,,,,,,,,25
168,562,ELUKOHATEADE-0000167,S-989,1990-01-01 00:00:00.000000,1996-07-20 00:00:00,1996-07-20 00:00:00,11,,34.0,1990-01-01,182.0,1996-07-20 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,48,,,,,,,,,,2
169,562,ELUKOHATEADE-0000168,S-163,1996-07-21 00:00:00.000000,,,5,,309.0,1991-07-23,331.0,2008-04-10 00:00:00.000000,,549,,1996-07-21 00:00:00.000000,,,2,,,,,,,,,,25
170,562,ELUKOHATEADE-0000169,S-261,1990-01-01 00:00:00.000000,2010-02-14 00:00:00,2010-02-14 00:00:00,47,,34.0,1990-01-01,115.0,2010-02-14 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,49,,,,,,,,,,2
171,562,ELUKOHATEADE-0000170,S-682,2010-02-15 00:00:00.000000,,,37,,125.0,2008-09-23,234.0,2013-08-08 00:00:00.000000,,549,,2010-02-15 00:00:00.000000,,,41,,,,,,,,,,2
172,562,ELUKOHATEADE-0000171,S-957,1990-01-01 00:00:00.000000,1994-12-27 00:00:00,2019-03-22 00:00:00,33,,34.0,1990-01-01,328.0,2019-03-22 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,8,,,,,,,,,,2
173,562,ELUKOHATEADE-0000172,S-606,1994-12-28 00:00:00.000000,,,15,,213.0,1993-03-23,146.0,2001-08-05 00:00:00.000000,,549,,1994-12-28 00:00:00.000000,,,21,,,,,,,,,,6
174,562,ELUKOHATEADE-0000173,S-900,1990-01-01 00:00:00.000000,1994-12-27 00:00:00,1994-12-27 00:00:00,40,,34.0,1990-01-01,323.0,1994-12-27 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,6,,,,,,,,,,2
175,562,ELUKOHATEADE-0000174,S-153,1994-12-28 00:00:00.000000,,,45,,156.0,1990-05-09,113.0,1994-07-12 00:00:00.000000,,549,,1994-12-28 00:00:00.000000,,,49,,,,,,,,,,37
176,562,ELUKOHATEADE-0000175,S-329,1990-01-01 00:00:00.000000,1994-12-27 00:00:00,1994-12-27 00:00:00,44,,34.0,1990-01-01,323.0,1994-12-27 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,10,,,,,,,,,,2
177,562,ELUKOHATEADE-0000176,S-725,1991-05-09 00:00:00.000000,,,31,,143.0,1991-05-08,203.0,2006-02-02 00:00:00.000000,,549,,1994-12-28 00:00:00.000000,,,33,,,,,,,,,,13
178,562,ELUKOHATEADE-0000177,S-976,1990-01-01 00:00:00.000000,2021-02-15 19:46:15.045953,2022-02-16 19:46:15.045953,43,,34.0,1990-01-01,261.0,2022-02-16 19:46:15.045953,,550,,1990-01-01 00:00:00.000000,,,35,,,,,,,,,,2
179,562,ELUKOHATEADE-0000178,S-352,1990-01-01 00:00:00.000000,2021-02-15 19:46:15.045953,2021-02-15 19:46:15.045953,41,,34.0,1990-01-01,304.0,2021-02-15 19:46:15.045953,,550,,1990-01-01 00:00:00.000000,,,21,,,,,,,,,,2
180,562,ELUKOHATEADE-0000179,S-411,1990-01-01 00:00:00.000000,2014-05-29 00:00:00,2014-05-29 00:00:00,45,,34.0,1990-01-01,234.0,2014-05-29 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,46,,,,,,,,,,2
181,562,ELUKOHATEADE-0000180,S-720,2014-05-30 00:00:00.000000,2020-02-07 00:00:00,2020-02-07 00:00:00,35,,201.0,2006-09-30,313.0,2020-02-07 00:00:00.000000,,550,,2014-05-30 00:00:00.000000,,,6,,,,,,,,,,4
182,562,ELUKOHATEADE-0000181,S-122,2020-02-08 00:00:00.000000,,,43,,345.0,2005-06-20,248.0,2010-11-19 00:00:00.000000,,549,,2020-02-08 00:00:00.000000,,,7,,,,,,,,,,9
183,562,ELUKOHATEADE-0000182,S-869,1994-08-27 00:00:00.000000,2009-07-26 00:00:00,2009-07-26 00:00:00,7,,190.0,1994-07-25,158.0,2009-07-26 00:00:00.000000,,550,,1994-08-27 00:00:00.000000,,,7,,,,,,,,,,42
184,562,ELUKOHATEADE-0000183,S-314,2009-07-27 00:00:00.000000,,,47,,134.0,2005-05-10,164.0,2023-05-04 00:00:00.000000,,549,,2009-07-27 00:00:00.000000,,,8,,,,,,,,,,8
185,562,ELUKOHATEADE-0000184,S-153,2021-04-21 19:46:15.045953,,,6,,286.0,1998-03-06,80.0,2018-03-06 00:00:00.000000,,549,,2021-04-21 19:46:15.045953,,,43,,,,,,,,,,22
186,562,ELUKOHATEADE-0000185,S-408,2021-04-21 19:46:15.045953,,,44,,116.0,2021-03-12,186.0,2021-03-14 00:00:00.000000,,549,,2021-04-21 19:46:15.045953,,,36,,,,,,,,,,8
187,562,ELUKOHATEADE-0000186,S-516,2021-04-21 19:46:15.045953,,,17,,77.0,1992-10-30,208.0,1994-01-21 00:00:00.000000,,549,,2021-04-21 19:46:15.045953,,,43,,,,,,,,,,9
188,562,ELUKOHATEADE-0000187,S-744,1991-08-30 00:00:00.000000,2025-04-17 19:46:15.045953,2025-04-27 19:46:15.045953,2,,189.0,1990-02-07,71.0,2025-04-27 19:46:15.045953,,550,,1991-08-30 00:00:00.000000,,,40,,,,,,,,,,1
189,562,ELUKOHATEADE-0000188,S-295,2021-05-21 19:46:15.045953,2025-04-17 19:46:15.045953,2025-04-17 19:46:15.045953,28,,271.0,1992-02-23,196.0,2025-04-17 19:46:15.045953,,550,,2021-05-21 19:46:15.045953,,,50,,,,,,,,,,25
190,562,ELUKOHATEADE-0000189,S-309,1991-08-30 00:00:00.000000,2023-07-27 19:46:15.045953,2023-07-27 19:46:15.045953,40,,342.0,1991-06-12,228.0,2023-07-27 19:46:15.045953,,550,,1991-08-30 00:00:00.000000,,,30,,,,,,,,,,2
191,562,ELUKOHATEADE-0000190,S-152,1991-08-30 00:00:00.000000,2025-04-17 19:46:15.045953,2025-04-28 19:46:15.045953,48,,208.0,1991-07-11,189.0,2025-04-28 19:46:15.045953,,550,,1991-08-30 00:00:00.000000,,,41,,,,,,,,,,2
192,562,ELUKOHATEADE-0000191,S-575,1991-08-30 00:00:00.000000,2025-04-17 19:46:15.045953,2025-04-17 19:46:15.045953,40,,74.0,1990-07-15,196.0,2025-04-17 19:46:15.045953,,550,,1991-08-30 00:00:00.000000,,,46,,,,,,,,,,28
193,562,ELUKOHATEADE-0000192,S-960,2021-05-21 19:46:15.045953,2025-04-17 19:46:15.045953,2025-04-17 19:46:15.045953,5,,242.0,2004-11-21,196.0,2025-04-17 19:46:15.045953,,550,,2021-05-21 19:46:15.045953,,,10,,,,,,,,,,4
194,562,ELUKOHATEADE-0000193,S-418,2021-05-21 19:46:15.045953,2025-04-17 19:46:15.045953,2025-04-17 19:46:15.045953,18,,170.0,2006-07-05,196.0,2025-04-17 19:46:15.045953,,550,,2021-05-21 19:46:15.045953,,,46,,,,,,,,,,30
195,562,ELUKOHATEADE-0000194,S-690,1998-11-06 19:46:15.045953,2009-09-22 00:00:00,2009-09-22 00:00:00,29,,166.0,1993-10-20,98.0,2009-09-22 00:00:00.000000,,550,,1998-11-06 19:46:15.045953,,,9,,,,,,,,,,34
196,562,ELUKOHATEADE-0000195,S-354,2009-09-23 00:00:00.000000,,,42,,70.0,1998-03-29,185.0,2007-04-22 00:00:00.000000,,549,,2009-09-23 00:00:00.000000,,,48,,,,,,,,,,28
197,562,ELUKOHATEADE-0000196,S-925,2001-12-19 00:00:00.000000,2018-04-10 00:00:00,2018-04-10 00:00:00,3,,95.0,1991-04-15,4.0,2018-04-10 00:00:00.000000,,550,,2001-12-19 00:00:00.000000,,,30,,,,,,,,,,28
198,562,ELUKOHATEADE-0000197,S-987,2006-06-10 19:46:15.045953,2010-06-29 19:46:15.045953,2010-06-29 19:46:15.045953,36,,137.0,2005-03-28,250.0,2010-06-29 19:46:15.045953,,550,,2006-06-10 19:46:15.045953,,,33,,,,,,,,,,30
199,562,ELUKOHATEADE-0000198,S-218,2001-12-19 00:00:00.000000,2018-04-10 00:00:00,2018-04-10 00:00:00,37,,82.0,1992-04-20,4.0,2018-04-10 00:00:00.000000,,550,,2001-12-19 00:00:00.000000,,,12,,,,,,,,,,25
200,562,ELUKOHATEADE-0000199,S-239,2002-04-13 00:00:00.000000,2018-04-10 00:00:00,2018-04-10 00:00:00,45,,100.0,1999-07-23,4.0,2018-04-10 00:00:00.000000,,550,,2001-12-19 00:00:00.000000,,,10,,,,,,,,,,46
201,562,ELUKOHATEADE-0000200,S-244,2006-06-10 19:46:15.045953,2010-06-29 19:46:15.045953,2010-06-29 19:46:15.045953,26,,57.0,1990-12-13,345.0,1991-07-30 00:00:00.000000,1991-07-30,550,,2006-06-10 19:46:15.045953,,,49,,,,,,,,,,23
202,562,ELUKOHATEADE-0000201,S-632,2006-06-10 19:46:15.045953,2010-06-29 19:46:15.045953,2010-06-29 19:46:15.045953,43,,325.0,2003-10-16,250.0,2010-06-29 19:46:15.045953,,550,,2006-06-10 19:46:15.045953,,,17,,,,,,,,,,33
203,562,ELUKOHATEADE-0000202,S-542,1990-01-01 00:00:00.000000,2020-06-01 00:00:00,2020-06-01 00:00:00,48,,34.0,1990-01-01,169.0,2020-06-01 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,42,,,,,,,,,,2
204,562,ELUKOHATEADE-0000203,S-630,2020-06-02 00:00:00.000000,2020-06-10 00:00:00,2020-06-10 00:00:00,8,,306.0,1993-06-13,166.0,2020-06-10 00:00:00.000000,,550,,2020-06-02 00:00:00.000000,,,40,,,,,,,,,,18
205,562,ELUKOHATEADE-0000204,S-113,2020-06-11 00:00:00.000000,,,19,,26.0,2007-11-09,108.0,2016-12-29 00:00:00.000000,,549,,2020-06-11 00:00:00.000000,,,22,,,,,,,,,,23
206,562,ELUKOHATEADE-0000205,S-823,1990-01-01 00:00:00.000000,2020-06-01 00:00:00,2020-06-01 00:00:00,29,,34.0,1990-01-01,169.0,2020-06-01 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,36,,,,,,,,,,2
207,562,ELUKOHATEADE-0000206,S-860,2020-06-02 00:00:00.000000,2020-06-10 00:00:00,2020-08-21 00:00:00,28,,329.0,2006-03-31,346.0,2020-08-21 00:00:00.000000,,550,,2020-06-02 00:00:00.000000,,,20,,,,,,,,,,24
208,562,ELUKOHATEADE-0000207,S-793,2020-06-11 00:00:00.000000,,,7,,209.0,2017-02-21,288.0,2022-04-24 00:00:00.000000,,549,,2020-06-11 00:00:00.000000,,,31,,,,,,,,,,7
209,562,ELUKOHATEADE-0000208,S-625,1990-01-01 00:00:00.000000,2001-03-13 00:00:00,2001-03-13 00:00:00,7,,34.0,1990-01-01,189.0,2001-03-13 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,21,,,,,,,,,,2
210,562,ELUKOHATEADE-0000209,S-377,2001-03-14 00:00:00.000000,,,23,,108.0,1992-05-28,97.0,2002-05-26 00:00:00.000000,,549,,2001-03-14 00:00:00.000000,,,15,,,,,,,,,,31
211,562,ELUKOHATEADE-0000210,S-726,1990-01-01 00:00:00.000000,2001-03-13 00:00:00,2001-03-13 00:00:00,41,,34.0,1990-01-01,189.0,2001-03-13 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,9,,,,,,,,,,2
212,562,ELUKOHATEADE-0000211,S-617,2001-03-14 00:00:00.000000,,,33,,128.0,2000-03-30,248.0,2020-08-05 00:00:00.000000,,549,,2001-03-14 00:00:00.000000,,,42,,,,,,,,,,15
213,562,ELUKOHATEADE-0000212,S-280,2013-09-10 19:46:15.045953,2024-05-31 19:46:15.045953,2024-05-31 19:46:15.045953,50,,97.0,1997-01-24,302.0,2024-05-31 19:46:15.045953,,550,,2013-09-10 19:46:15.045953,,,4,,,,,,,,,,42
