IDokID,IsID,DokID,IDokIsikukood,IDokEesnimi,IDokPerenimi,IDokVanaEesnimi,IDokVanaPerenimi,IDokVanaIsikukood,IDokIsanimi,KdIDIsikuRoll,AsID,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv
226,16,18114,52004011638,Igor,Villemson,,,,Dmitri,Mingi roll,45,279.0,2009-04-09,314.0,2016-11-05,
227,1105,77,61407027951,Tiiu,Mikk,,,,Meelis,Mingi roll,33,276.0,2007-07-24,,,
228,1105,9203,61407027951,Tiiu,Mikk,Vana-Tiiu,Vana-Mikk,OLD-7920,Meelis,Mingi roll,19,30.0,2021-04-12,90.0,2021-09-05,
229,1105,14203,61407027951,Tiiu,Mikk,Vana-Tiiu,Vana-Mikk,OLD-2200,Meelis,Mingi roll,10,296.0,2005-03-17,,,
230,1105,19203,61407027951,Tiiu,Mikk,,,,Meelis,Mingi roll,47,330.0,2006-09-09,217.0,2007-04-10,
231,2649,78,50101187276,Indrek,Kink,,,,Viktor,Mingi roll,25,220.0,2009-01-22,,,
232,2649,79,50101187276,Indrek,Kink,Vana-Indrek,Vana-Kink,OLD-4479,Viktor,Mingi roll,25,7.0,2020-08-30,47.0,2024-12-23,
233,2649,10747,50101187276,Indrek,Kink,,,,Viktor,Mingi roll,20,231.0,2017-06-28,51.0,2021-06-22,
234,2649,15747,50101187276,Indrek,Kink,,,,Viktor,Mingi roll,32,249.0,2022-12-12,,,
235,2649,20747,50101187276,Indrek,Kink,Vana-Indrek,Vana-Kink,OLD-9615,Viktor,Mingi roll,1,51.0,2013-05-26,,,
236,17,80,62104264449,Tamara,Pihelgas,,,,Jaanus,Mingi roll,45,88.0,2010-03-21,304.0,2013-09-25,
237,17,81,62104264449,Tamara,Pihelgas,,,,Jaanus,Mingi roll,31,102.0,2014-11-06,333.0,2022-05-30,2022-05-30
238,17,8115,62104264449,Tamara,Pihelgas,,,,Jaanus,Mingi roll,12,133.0,2023-05-17,,,
239,17,13115,62104264449,Tamara,Pihelgas,Vana-Tamara,Vana-Pihelgas,OLD-9617,Jaanus,Mingi roll,8,186.0,2006-11-05,154.0,2007-01-10,
240,17,18115,62104264449,Tamara,Pihelgas,,,,Jaanus,Mingi roll,41,47.0,2006-01-13,,,
241,499,82,52210132937,Aleksander,Veski,,,,Siim,Mingi roll,11,305.0,2000-11-10,133.0,2024-06-07,
242,499,83,52210132937,Aleksander,Veski,,,,Siim,Mingi roll,27,70.0,2007-03-25,39.0,2024-06-29,
243,499,8597,52210132937,Aleksander,Veski,,,,Siim,Mingi roll,43,207.0,2018-10-12,,,
244,499,13597,52210132937,Aleksander,Veski,Vana-Aleksander,Vana-Veski,OLD-8789,Siim,Mingi roll,22,6.0,2007-12-12,51.0,2015-11-15,
245,499,18597,52210132937,Aleksander,Veski,,,,Siim,Mingi roll,7,87.0,2010-05-30,,,
246,3223,84,52108089009,Tarmo,Ruus,,,,Mihkel,Mingi roll,12,116.0,2004-04-21,39.0,2024-07-30,
247,3223,85,52108089009,Tarmo,Ruus,,,,Mihkel,Mingi roll,2,171.0,2019-04-03,,,
248,3223,11321,52108089009,Tarmo,Ruus,,,,Mihkel,Mingi roll,26,6.0,2022-01-09,,,
249,3223,16321,52108089009,Tarmo,Ruus,,,,Mihkel,Mingi roll,47,162.0,2004-12-03,220.0,2019-11-25,2019-11-25
250,3223,21321,52108089009,Tarmo,Ruus,,,,Mihkel,Mingi roll,44,261.0,2021-05-18,,,
251,2337,86,34308213288,Jüri,Pavlov,,,,Aivar,Mingi roll,48,85.0,2001-09-22,267.0,2022-06-12,
252,2337,87,34308213288,Jüri,Pavlov,,,,Aivar,Mingi roll,45,331.0,2007-07-19,,,
253,2337,10435,34308213288,Jüri,Pavlov,,,,Aivar,Mingi roll,7,269.0,2020-05-17,,,
254,2337,15435,34308213288,Jüri,Pavlov,,,,Aivar,Mingi roll,46,141.0,2019-06-29,218.0,2021-08-11,
255,2337,20435,34308213288,Jüri,Pavlov,,,,Aivar,Mingi roll,15,309.0,2017-03-10,,,
256,4129,88,48705168924,Mare,Abel,,,,Viktor,Mingi roll,32,273.0,2012-07-26,236.0,2014-02-18,
257,4129,89,48705168924,Mare,Abel,,,,Viktor,Mingi roll,9,26.0,2011-08-18,277.0,2023-01-19,
258,4129,12227,48705168924,Mare,Abel,,,,Viktor,Mingi roll,9,35.0,2006-08-03,,,
259,4129,17227,48705168924,Mare,Abel,,,,Viktor,Mingi roll,18,234.0,2015-12-12,,,
260,4129,22227,48705168924,Mare,Abel,,,,Viktor,Mingi roll,15,121.0,2008-03-06,95.0,2024-08-28,
261,18,90,50811272603,Peeter,Visnapuu,,,,Juri,Mingi roll,1,218.0,2012-05-17,276.0,2022-03-13,
262,18,91,50811272603,Peeter,Visnapuu,,,,Juri,Mingi roll,42,63.0,2013-04-29,177.0,2018-05-16,
263,18,8116,50811272603,Peeter,Visnapuu,,,,Juri,Mingi roll,22,190.0,2004-07-16,49.0,2023-05-16,
264,18,13116,50811272603,Peeter,Visnapuu,,,,Juri,Mingi roll,4,243.0,2011-02-21,90.0,2013-11-17,
265,18,18116,50811272603,Peeter,Visnapuu,,,,Juri,Mingi roll,28,297.0,2006-11-18,274.0,2019-07-12,
266,295,92,50903291476,Pavel,Loginov,,,,Aivar,Mingi roll,49,34.0,2015-06-03,337.0,2015-09-04,
267,295,8393,50903291476,Pavel,Loginov,,,,Aivar,Mingi roll,42,23.0,2017-03-09,,,
268,295,13393,50903291476,Pavel,Loginov,,,,Aivar,Mingi roll,7,179.0,2020-09-23,,,
269,295,18393,50903291476,Pavel,Loginov,,,,Aivar,Mingi roll,3,333.0,2001-04-08,144.0,2010-12-11,
270,1920,93,50803222780,Peeter,Poljakov,,,,Alexander,Mingi roll,14,333.0,2016-09-02,344.0,2019-02-24,
271,1920,94,50803222780,Peeter,Poljakov,,,,Alexander,Mingi roll,4,316.0,2021-02-07,319.0,2021-09-04,2021-09-04
272,1920,10018,50803222780,Peeter,Poljakov,,,,Alexander,Mingi roll,21,142.0,2000-10-22,,,
273,1920,15018,50803222780,Peeter,Poljakov,,,,Alexander,Mingi roll,24,190.0,2011-04-07,168.0,2016-08-22,2016-08-22
274,1920,20018,50803222780,Peeter,Poljakov,,,,Alexander,Mingi roll,30,253.0,2015-01-28,,,
275,3906,95,50812137708,Andrei,Remmel,,,,Artur,Mingi roll,13,132.0,2006-04-05,236.0,2018-09-26,
276,3906,96,50812137708,Andrei,Remmel,,,,Artur,Mingi roll,48,3.0,2011-04-12,,,
277,3906,12004,50812137708,Andrei,Remmel,,,,Artur,Mingi roll,20,170.0,2015-06-16,,,
278,3906,17004,50812137708,Andrei,Remmel,Vana-Andrei,Vana-Remmel,OLD-4115,Artur,Mingi roll,25,71.0,2023-11-22,42.0,2024-08-25,
279,3906,22004,50812137708,Andrei,Remmel,,,,Artur,Mingi roll,28,311.0,2019-01-16,,,
280,4346,97,51612312632,Martin,Kalmus,,,,Margus,Mingi roll,45,342.0,2012-12-10,33.0,2018-11-03,
281,4346,98,51612312632,Martin,Kalmus,,,,Margus,Mingi roll,33,252.0,2006-09-19,,,
282,4346,12444,51612312632,Martin,Kalmus,,,,Margus,Mingi roll,42,25.0,2008-04-29,,,
283,4346,17444,51612312632,Martin,Kalmus,,,,Margus,Mingi roll,26,61.0,2020-04-19,,,
284,4346,22444,51612312632,Martin,Kalmus,,,,Margus,Mingi roll,2,87.0,2013-03-22,,,
285,1043,99,50603135042,Rein,Titov,,,,Jüri,Mingi roll,8,28.0,2012-08-05,52.0,2021-01-05,
286,1043,100,50603135042,Rein,Titov,,,,Jüri,Mingi roll,34,238.0,2003-12-22,,,
287,1043,9141,50603135042,Rein,Titov,,,,Jüri,Mingi roll,46,303.0,2019-06-10,,,
288,1043,14141,50603135042,Rein,Titov,Vana-Rein,Vana-Titov,OLD-5085,Jüri,Mingi roll,31,54.0,2022-08-22,,,
289,1043,19141,50603135042,Rein,Titov,,,,Jüri,Mingi roll,37,90.0,2024-09-13,,,
290,3758,101,39004116167,Marek,Semenov,,,,Marek,Mingi roll,6,106.0,2012-01-22,,,
291,3758,11856,39004116167,Marek,Semenov,Vana-Marek,Vana-Semenov,OLD-7597,Marek,Mingi roll,4,93.0,2019-09-06,189.0,2024-08-15,
292,3758,16856,39004116167,Marek,Semenov,,,,Marek,Mingi roll,6,47.0,2000-12-19,,,
293,3758,21856,39004116167,Marek,Semenov,,,,Marek,Mingi roll,44,50.0,2002-05-04,260.0,2015-07-07,
294,19,102,52404258634,Aleksander,Nurm,,,,Sergey,Mingi roll,22,235.0,2002-11-06,,,
295,19,103,52404258634,Aleksander,Nurm,,,,Sergey,Mingi roll,27,94.0,2015-10-05,266.0,2021-12-28,
296,19,8117,52404258634,Aleksander,Nurm,Vana-Aleksander,Vana-Nurm,OLD-3725,Sergey,Mingi roll,33,31.0,2024-01-10,,,
297,19,13117,52404258634,Aleksander,Nurm,,,,Sergey,Mingi roll,43,117.0,2011-08-25,,,
298,19,18117,52404258634,Aleksander,Nurm,,,,Sergey,Mingi roll,50,13.0,2002-04-17,,,
299,2368,104,52404109283,Aleksandr,Aus,,,,Rein,Mingi roll,45,230.0,2010-08-11,242.0,2011-06-26,
300,2368,105,52404109283,Aleksandr,Aus,Vana-Aleksandr,Vana-Aus,OLD-6336,Rein,Mingi roll,33,54.0,2006-12-18,63.0,2016-10-05,
301,2368,10466,52404109283,Aleksandr,Aus,,,,Rein,Mingi roll,17,227.0,2006-01-07,,,
302,2368,15466,52404109283,Aleksandr,Aus,,,,Rein,Mingi roll,11,117.0,2000-02-06,,,
303,2368,20466,52404109283,Aleksandr,Aus,,,,Rein,Mingi roll,20,303.0,2024-09-03,,,
304,2968,106,62404255918,Kristi,Tamme,,,,Aivar,Mingi roll,6,336.0,2003-02-02,,,
305,2968,107,62404255918,Kristi,Tamme,,,,Aivar,Mingi roll,37,68.0,2023-10-08,335.0,2024-04-01,
306,2968,11066,62404255918,Kristi,Tamme,Vana-Kristi,Vana-Tamme,OLD-5506,Aivar,Mingi roll,29,188.0,2024-07-09,257.0,2024-07-26,
307,2968,16066,62404255918,Kristi,Tamme,,,,Aivar,Mingi roll,4,140.0,2017-09-24,,,
308,2968,21066,62404255918,Kristi,Tamme,,,,Aivar,Mingi roll,23,45.0,2024-06-06,,,
309,4860,108,62403167718,Reet,Käärik,,,,Alexander,Mingi roll,5,287.0,2025-04-09,257.0,2025-04-27,
310,4860,12958,62403167718,Reet,Käärik,,,,Alexander,Mingi roll,3,156.0,2003-05-09,336.0,2009-03-11,
311,4860,17958,62403167718,Reet,Käärik,,,,Alexander,Mingi roll,36,108.0,2021-05-31,,,
312,4860,22958,62403167718,Reet,Käärik,,,,Alexander,Mingi roll,24,26.0,2003-06-22,306.0,2005-12-07,
313,3458,109,42705263011,Natalja,Danilov,,,,Andrei,Mingi roll,48,229.0,2016-05-19,95.0,2023-10-04,
314,3458,110,42705263011,Natalja,Danilov,,,,Andrei,Mingi roll,11,72.0,2001-02-15,255.0,2007-02-18,
315,3458,111,42705263011,Natalja,Danilov,,,,Andrei,Mingi roll,15,178.0,2007-06-15,97.0,2018-12-02,
316,3458,11556,42705263011,Natalja,Danilov,,,,Andrei,Mingi roll,38,142.0,2025-03-23,,,
317,3458,16556,42705263011,Natalja,Danilov,,,,Andrei,Mingi roll,13,260.0,2005-05-16,197.0,2009-08-23,
318,3458,21556,42705263011,Natalja,Danilov,,,,Andrei,Mingi roll,28,219.0,2004-09-04,19.0,2021-01-03,2021-01-03
319,3679,112,45002017997,Tatiana,Konstantinov,,,,Viktor,Mingi roll,29,37.0,2024-03-28,247.0,2024-11-11,
320,3679,11777,45002017997,Tatiana,Konstantinov,,,,Viktor,Mingi roll,11,33.0,2004-06-24,164.0,2010-12-20,
321,3679,16777,45002017997,Tatiana,Konstantinov,,,,Viktor,Mingi roll,22,212.0,2003-05-01,3.0,2016-07-25,
322,3679,21777,45002017997,Tatiana,Konstantinov,,,,Viktor,Mingi roll,1,303.0,2018-08-11,,,
323,20,113,38902112538,Pavel,Õunapuu,,,,Andres,Mingi roll,41,64.0,2016-05-13,,,
324,20,114,38902112538,Pavel,Õunapuu,,,,Andres,Mingi roll,30,9.0,2022-04-11,145.0,2023-12-14,
325,20,115,38902112538,Pavel,Õunapuu,Vana-Pavel,Vana-Õunapuu,OLD-6698,Andres,Mingi roll,29,39.0,2016-07-19,,,
326,20,8118,38902112538,Pavel,Õunapuu,,,,Andres,Mingi roll,29,330.0,2014-08-17,261.0,2022-07-23,
327,20,13118,38902112538,Pavel,Õunapuu,,,,Andres,Mingi roll,25,239.0,2018-07-06,,,
328,20,18118,38902112538,Pavel,Õunapuu,Vana-Pavel,Vana-Õunapuu,OLD-7673,Andres,Mingi roll,45,195.0,2016-10-15,288.0,2017-09-23,
329,458,116,36807185060,Jüri,Aasa,,,,Kristjan,Mingi roll,8,150.0,2024-09-10,309.0,2024-10-23,
330,458,8556,36807185060,Jüri,Aasa,,,,Kristjan,Mingi roll,43,71.0,2019-02-07,,,
331,458,13556,36807185060,Jüri,Aasa,,,,Kristjan,Mingi roll,46,113.0,2022-10-02,310.0,2023-09-01,
332,458,18556,36807185060,Jüri,Aasa,,,,Kristjan,Mingi roll,12,181.0,2008-09-15,,,
333,646,117,51601187372,Jüri,Kalinin,,,,Sander,Mingi roll,16,326.0,2022-12-03,190.0,2023-02-11,
334,646,8744,51601187372,Jüri,Kalinin,,,,Sander,Mingi roll,31,173.0,2021-04-13,118.0,2023-03-02,
335,646,13744,51601187372,Jüri,Kalinin,,,,Sander,Mingi roll,19,139.0,2016-06-08,,,
336,646,18744,51601187372,Jüri,Kalinin,,,,Sander,Mingi roll,43,110.0,2002-06-28,,,
337,1648,118,51906066393,Dmitri,Ignatjev,,,,Meelis,Mingi roll,7,56.0,2001-08-12,306.0,2012-12-05,
338,1648,9746,51906066393,Dmitri,Ignatjev,,,,Meelis,Mingi roll,11,84.0,2004-11-24,,,
339,1648,14746,51906066393,Dmitri,Ignatjev,,,,Meelis,Mingi roll,33,258.0,2017-06-08,212.0,2023-04-28,
340,1648,19746,51906066393,Dmitri,Ignatjev,,,,Meelis,Mingi roll,23,127.0,2020-06-27,,,
341,1764,119,49604269623,Piret,Kalm,,,,Roman,Mingi roll,29,220.0,2019-11-25,,,
342,1764,120,49604269623,Piret,Kalm,Vana-Piret,Vana-Kalm,OLD-3462,Roman,Mingi roll,2,202.0,2019-08-27,,,
343,1764,121,49604269623,Piret,Kalm,,,,Roman,Mingi roll,35,50.0,2012-12-06,,,
344,1764,9862,49604269623,Piret,Kalm,Vana-Piret,Vana-Kalm,OLD-8091,Roman,Mingi roll,2,104.0,2009-10-15,244.0,2025-02-15,
345,1764,14862,49604269623,Piret,Kalm,,,,Roman,Mingi roll,34,275.0,2006-04-24,257.0,2009-01-24,2009-01-24
346,1764,19862,49604269623,Piret,Kalm,Vana-Piret,Vana-Kalm,OLD-2795,Roman,Mingi roll,30,41.0,2004-02-08,25.0,2012-01-04,
347,1786,122,60110138335,Aleksandra,Salu,,,,Raivo,Mingi roll,24,227.0,2004-05-07,82.0,2022-12-22,
348,1786,9884,60110138335,Aleksandra,Salu,,,,Raivo,Mingi roll,22,203.0,2017-01-12,189.0,2024-09-17,
349,1786,14884,60110138335,Aleksandra,Salu,,,,Raivo,Mingi roll,23,188.0,2016-02-22,78.0,2021-06-03,
350,1786,19884,60110138335,Aleksandra,Salu,,,,Raivo,Mingi roll,37,244.0,2025-02-15,183.0,2025-03-21,2025-03-21
351,2132,123,52103172299,Valeri,Põdra,,,,Viktor,Mingi roll,33,122.0,2024-12-25,157.0,2024-12-26,
352,2132,124,52103172299,Valeri,Põdra,,,,Viktor,Mingi roll,33,284.0,2010-11-29,,,
353,2132,125,52103172299,Valeri,Põdra,,,,Viktor,Mingi roll,1,203.0,2018-03-15,,,
354,2132,10230,52103172299,Valeri,Põdra,,,,Viktor,Mingi roll,23,83.0,2023-07-11,,,
355,2132,15230,52103172299,Valeri,Põdra,,,,Viktor,Mingi roll,43,208.0,2013-03-13,228.0,2014-06-07,
356,2132,20230,52103172299,Valeri,Põdra,,,,Viktor,Mingi roll,42,91.0,2012-03-23,182.0,2024-03-11,2024-03-11
357,2787,126,52303126817,Aivar,Pulk,,,,Kristjan,Mingi roll,22,337.0,2003-10-06,31.0,2017-06-02,
358,2787,10885,52303126817,Aivar,Pulk,,,,Kristjan,Mingi roll,9,25.0,2019-12-19,,,
359,2787,15885,52303126817,Aivar,Pulk,,,,Kristjan,Mingi roll,40,320.0,2001-08-08,,,
360,2787,20885,52303126817,Aivar,Pulk,,,,Kristjan,Mingi roll,35,289.0,2018-07-20,,,
361,4184,127,48909292670,Sirje,Jõesaar,,,,Margus,Mingi roll,46,319.0,2007-12-15,314.0,2023-09-17,2023-09-17
362,4184,128,48909292670,Sirje,Jõesaar,,,,Margus,Mingi roll,38,103.0,2013-08-21,,,
363,4184,129,48909292670,Sirje,Jõesaar,,,,Margus,Mingi roll,25,97.0,2022-11-22,298.0,2025-04-23,
364,4184,12282,48909292670,Sirje,Jõesaar,,,,Margus,Mingi roll,39,337.0,2021-05-22,95.0,2023-10-04,
365,4184,17282,48909292670,Sirje,Jõesaar,,,,Margus,Mingi roll,6,47.0,2006-03-25,,,
366,4184,22282,48909292670,Sirje,Jõesaar,,,,Margus,Mingi roll,16,246.0,2022-05-09,307.0,2022-09-26,
367,4709,130,60007237783,Nadežda,Randoja,,,,Andrus,Mingi roll,38,330.0,2020-11-26,244.0,2022-10-22,2022-10-22
368,4709,12807,60007237783,Nadežda,Randoja,,,,Andrus,Mingi roll,16,323.0,2013-03-10,18.0,2020-12-19,
369,4709,17807,60007237783,Nadežda,Randoja,,,,Andrus,Mingi roll,48,114.0,2004-03-13,,,
370,4709,22807,60007237783,Nadežda,Randoja,,,,Andrus,Mingi roll,32,266.0,2000-06-11,,,
371,3335,131,39809273535,Andrus,Fomin,,,,Siim,Mingi roll,44,274.0,2025-03-22,,,
372,3335,132,39809273535,Andrus,Fomin,,,,Siim,Mingi roll,2,222.0,2009-05-01,,,
373,3335,11433,39809273535,Andrus,Fomin,,,,Siim,Mingi roll,5,283.0,2014-08-16,97.0,2018-04-06,
374,3335,16433,39809273535,Andrus,Fomin,,,,Siim,Mingi roll,44,264.0,2024-01-04,310.0,2025-02-08,
375,3335,21433,39809273535,Andrus,Fomin,,,,Siim,Mingi roll,46,86.0,2019-12-29,259.0,2020-11-16,
376,4568,133,50407293897,Aleksei,Borissov,,,,Oleg,Mingi roll,33,235.0,2004-12-01,319.0,2023-07-20,
377,4568,12666,50407293897,Aleksei,Borissov,,,,Oleg,Mingi roll,12,220.0,2017-02-23,275.0,2017-12-26,
378,4568,17666,50407293897,Aleksei,Borissov,,,,Oleg,Mingi roll,8,122.0,2022-04-07,,,
379,4568,22666,50407293897,Aleksei,Borissov,,,,Oleg,Mingi roll,30,240.0,2024-02-10,,,
380,21,134,62210264167,Malle,Kondratjev,,,,Toomas,Mingi roll,7,144.0,2003-11-30,127.0,2014-09-11,
381,21,135,62210264167,Malle,Kondratjev,,,,Toomas,Mingi roll,1,296.0,2003-10-12,210.0,2018-10-20,
382,21,8119,62210264167,Malle,Kondratjev,Vana-Malle,Vana-Kondratjev,OLD-8502,Toomas,Mingi roll,32,345.0,2021-09-16,87.0,2023-07-26,
383,21,13119,62210264167,Malle,Kondratjev,,,,Toomas,Mingi roll,41,264.0,2022-10-29,,,
384,21,18119,62210264167,Malle,Kondratjev,,,,Toomas,Mingi roll,33,65.0,2007-01-12,,,
385,2862,136,61805273594,Katrin,Leis,,,,Ants,Mingi roll,10,51.0,2017-09-12,,,
386,2862,137,61805273594,Katrin,Leis,,,,Ants,Mingi roll,26,50.0,2018-12-30,117.0,2020-12-03,2020-12-03
387,2862,10960,61805273594,Katrin,Leis,,,,Ants,Mingi roll,7,294.0,2011-02-05,,,
388,2862,15960,61805273594,Katrin,Leis,,,,Ants,Mingi roll,5,328.0,2016-05-03,,,
389,2862,20960,61805273594,Katrin,Leis,,,,Ants,Mingi roll,38,306.0,2019-01-12,39.0,2024-09-12,
390,3665,138,52303014833,Ants,Markus,,,,Jaanus,Mingi roll,27,94.0,2002-10-02,90.0,2023-07-13,
391,3665,11763,52303014833,Ants,Markus,,,,Jaanus,Mingi roll,32,199.0,2004-11-03,328.0,2015-09-26,
392,3665,16763,52303014833,Ants,Markus,,,,Jaanus,Mingi roll,27,328.0,2023-05-19,229.0,2023-06-20,
393,3665,21763,52303014833,Ants,Markus,,,,Jaanus,Mingi roll,22,319.0,2000-03-24,,,
394,4875,139,52208174652,Vladimir,Aavik,,,,Martin,Mingi roll,42,237.0,2015-11-20,284.0,2020-02-25,
395,4875,140,52208174652,Vladimir,Aavik,,,,Martin,Mingi roll,42,30.0,2012-03-01,84.0,2020-09-28,
396,4875,12973,52208174652,Vladimir,Aavik,,,,Martin,Mingi roll,39,13.0,2006-05-19,335.0,2016-09-09,
397,4875,17973,52208174652,Vladimir,Aavik,,,,Martin,Mingi roll,14,157.0,2002-02-28,314.0,2002-05-29,
398,4875,22973,52208174652,Vladimir,Aavik,,,,Martin,Mingi roll,16,89.0,2011-05-02,,,
399,23,141,32608294570,Meelis,Nikolaev,,,,Toomas,Mingi roll,19,184.0,2024-02-24,72.0,2024-03-12,
400,23,142,32608294570,Meelis,Nikolaev,,,,Toomas,Mingi roll,24,36.0,2017-07-21,,,
401,23,143,32608294570,Meelis,Nikolaev,,,,Toomas,Mingi roll,12,142.0,2010-06-09,143.0,2021-02-03,
402,23,8121,32608294570,Meelis,Nikolaev,,,,Toomas,Mingi roll,5,26.0,2022-06-05,,,
403,23,13121,32608294570,Meelis,Nikolaev,,,,Toomas,Mingi roll,25,205.0,2006-01-28,,,
404,23,18121,32608294570,Meelis,Nikolaev,,,,Toomas,Mingi roll,48,316.0,2020-02-19,,,
405,4313,144,33511244747,Ivan,Pärn,,,,Aleksandr,Mingi roll,15,185.0,2012-02-01,,,
406,4313,145,33511244747,Ivan,Pärn,,,,Aleksandr,Mingi roll,19,236.0,2010-07-26,59.0,2016-12-31,
407,4313,146,33511244747,Ivan,Pärn,Vana-Ivan,Vana-Pärn,OLD-6828,Aleksandr,Mingi roll,44,6.0,2022-01-09,284.0,2024-09-21,
408,4313,12411,33511244747,Ivan,Pärn,,,,Aleksandr,Mingi roll,9,107.0,2005-08-25,,,
409,4313,17411,33511244747,Ivan,Pärn,,,,Aleksandr,Mingi roll,39,35.0,2016-12-20,94.0,2022-03-11,
410,4313,22411,33511244747,Ivan,Pärn,,,,Aleksandr,Mingi roll,46,102.0,2010-09-16,212.0,2014-11-14,
411,24,147,37503123434,Marek,Teras,,,,Tiit,Mingi roll,30,257.0,2000-02-14,235.0,2009-05-05,
412,24,148,37503123434,Marek,Teras,Vana-Marek,Vana-Teras,OLD-6762,Tiit,Mingi roll,19,216.0,2024-02-11,,,
413,24,149,37503123434,Marek,Teras,,,,Tiit,Mingi roll,39,53.0,2011-12-08,88.0,2022-01-18,
414,24,8122,37503123434,Marek,Teras,,,,Tiit,Mingi roll,20,311.0,2014-04-22,142.0,2019-04-15,2019-04-15
415,24,13122,37503123434,Marek,Teras,,,,Tiit,Mingi roll,7,138.0,2011-04-30,,,
416,24,18122,37503123434,Marek,Teras,Vana-Marek,Vana-Teras,OLD-9501,Tiit,Mingi roll,17,295.0,2012-07-17,,,
417,25,150,34102016268,Nikolai,Sobolev,,,,Sergey,Mingi roll,15,43.0,2006-03-24,127.0,2006-03-30,
418,25,8123,34102016268,Nikolai,Sobolev,,,,Sergey,Mingi roll,40,95.0,2004-10-27,330.0,2014-08-17,
419,25,13123,34102016268,Nikolai,Sobolev,,,,Sergey,Mingi roll,11,246.0,2011-10-11,145.0,2015-06-13,
420,25,18123,34102016268,Nikolai,Sobolev,,,,Sergey,Mingi roll,12,313.0,2023-07-08,136.0,2023-07-23,
421,3016,151,47806065868,Jelena,Kasak,,,,Andrei,Mingi roll,1,119.0,2023-06-03,231.0,2024-11-01,
422,3016,11114,47806065868,Jelena,Kasak,,,,Andrei,Mingi roll,7,344.0,2006-10-04,209.0,2010-06-27,2010-06-27
423,3016,16114,47806065868,Jelena,Kasak,,,,Andrei,Mingi roll,49,36.0,2017-03-30,177.0,2019-05-13,
424,3016,21114,47806065868,Jelena,Kasak,,,,Andrei,Mingi roll,38,183.0,2021-02-14,,,
425,908,152,51010307394,Igor,Lepik,,,,Jevgeni,Mingi roll,44,31.0,2011-11-04,,,
426,908,9006,51010307394,Igor,Lepik,,,,Jevgeni,Mingi roll,32,220.0,2007-03-16,,,
427,908,14006,51010307394,Igor,Lepik,,,,Jevgeni,Mingi roll,43,195.0,2017-06-03,142.0,2021-04-25,
428,908,19006,51010307394,Igor,Lepik,,,,Jevgeni,Mingi roll,1,263.0,2006-03-20,,,
429,2065,153,60101219219,Anneli,Romanov,,,,Marek,Mingi roll,12,3.0,2006-10-19,,,
430,2065,10163,60101219219,Anneli,Romanov,,,,Marek,Mingi roll,44,21.0,2009-04-25,,,
431,2065,15163,60101219219,Anneli,Romanov,,,,Marek,Mingi roll,37,336.0,2021-05-14,227.0,2024-10-30,
432,2065,20163,60101219219,Anneli,Romanov,,,,Marek,Mingi roll,50,255.0,2002-01-23,,,
433,2727,154,49709081807,Niina,Aleksandrov,,,,Andres,Mingi roll,45,77.0,2019-10-07,,,
434,2727,10825,49709081807,Niina,Aleksandrov,,,,Andres,Mingi roll,4,305.0,2022-07-01,113.0,2022-10-02,2022-10-02
435,2727,15825,49709081807,Niina,Aleksandrov,,,,Andres,Mingi roll,11,331.0,2001-05-23,64.0,2012-03-08,
436,2727,20825,49709081807,Niina,Aleksandrov,,,,Andres,Mingi roll,38,233.0,2001-10-04,,,
437,1560,155,36206038837,Andrus,Kass,,,,Indrek,Mingi roll,13,231.0,2004-10-04,,,
438,1560,9658,36206038837,Andrus,Kass,,,,Indrek,Mingi roll,11,29.0,2024-10-02,110.0,2025-01-25,
439,1560,14658,36206038837,Andrus,Kass,,,,Indrek,Mingi roll,22,294.0,2021-11-05,,,
440,1560,19658,36206038837,Andrus,Kass,,,,Indrek,Mingi roll,14,142.0,2001-01-30,117.0,2017-08-05,
441,26,156,49312264098,Tamara,Hein,,,,Siim,Mingi roll,25,316.0,2008-12-22,,,
442,26,8124,49312264098,Tamara,Hein,,,,Siim,Mingi roll,19,298.0,2003-12-06,274.0,2007-11-11,
443,26,13124,49312264098,Tamara,Hein,,,,Siim,Mingi roll,36,7.0,2003-03-14,154.0,2010-10-26,
444,26,18124,49312264098,Tamara,Hein,,,,Siim,Mingi roll,18,259.0,2015-03-13,24.0,2018-06-24,
445,497,157,49610287213,Marina,Tilk,Vana-Marina,Vana-Tilk,OLD-3714,Sergei,Mingi roll,27,198.0,2024-09-01,200.0,2024-10-31,
446,497,8595,49610287213,Marina,Tilk,,,,Sergei,Mingi roll,35,78.0,2011-05-15,33.0,2023-12-06,
447,497,13595,49610287213,Marina,Tilk,,,,Sergei,Mingi roll,3,87.0,2019-02-19,246.0,2022-08-31,
448,497,18595,49610287213,Marina,Tilk,,,,Sergei,Mingi roll,2,255.0,2004-07-04,293.0,2017-04-14,
449,704,158,51705259352,Oleg,Raadik,,,,Aleksei,Mingi roll,15,343.0,2024-07-17,344.0,2024-10-04,
450,704,8802,51705259352,Oleg,Raadik,,,,Aleksei,Mingi roll,15,322.0,2006-04-06,130.0,2009-04-19,
451,704,13802,51705259352,Oleg,Raadik,,,,Aleksei,Mingi roll,47,95.0,2011-12-13,34.0,2012-05-05,
452,704,18802,51705259352,Oleg,Raadik,,,,Aleksei,Mingi roll,26,219.0,2021-04-07,82.0,2022-12-22,
